Sput_QMC,Vput_QMC
146.4021725882,100.0000000000
146.4089984319,100.0000000000
146.4110408448,100.0000000000
146.4450799854,100.0000000000
146.4662209118,100.0000000000
146.5030137964,100.0000000000
146.5150518280,100.0000000000
146.5259467345,100.0000000000
146.5272195966,100.0000000000
146.5279803276,100.0000000000
146.5374729730,100.0000000000
146.5506024878,100.0000000000
146.5719466394,100.0000000000
146.5723924669,100.0000000000
146.5788821409,100.0000000000
146.5824324624,100.0000000000
146.5890934870,100.0000000000
146.5991299168,100.0000000000
146.6045562315,100.0000000000
146.6126366758,100.0000000000
146.6517771297,100.0000000000
146.6583819637,100.0000000000
146.6624928725,100.0000000000
146.6670749821,100.0000000000
146.6750355016,100.0000000000
146.6834408576,100.0000000000
146.6939206762,100.0000000000
146.6994806964,100.0000000000
146.7091375943,100.0000000000
146.7158598939,100.0000000000
146.7263275438,100.0000000000
146.7444459840,100.0000000000
146.7540614306,100.0000000000
146.7559542670,100.0000000000
146.7612881347,100.0000000000
146.7804195335,100.0000000000
146.7890118907,100.0000000000
146.8058481094,100.0000000000
146.8450817830,100.0000000000
146.8460627165,100.0000000000
146.8479558579,100.0000000000
146.8519691013,100.0000000000
146.8539550374,100.0000000000
146.8609900220,100.0000000000
146.8682457321,100.0000000000
146.8810375767,100.0000000000
146.8894707307,100.0000000000
146.9313175667,100.0000000000
146.9319599826,100.0000000000
146.9399106801,100.0000000000
146.9419874681,100.0000000000
146.9586378120,100.0000000000
146.9649264545,100.0000000000
146.9738933828,100.0000000000
146.9864110973,100.0000000000
147.0058772673,100.0000000000
147.0154295715,100.0000000000
147.0191207992,100.0000000000
147.0310691515,100.0000000000
147.0329636690,100.0000000000
147.0531090574,100.0000000000
147.0736697700,100.0000000000
147.0766266903,100.0000000000
147.0820014659,100.0000000000
147.0856326698,100.0000000000
147.0919391307,100.0000000000
147.1093620849,100.0000000000
147.1173532554,100.0000000000
147.1200171639,100.0000000000
147.1213929207,100.0000000000
147.1484841711,100.0000000000
147.1747757630,100.0000000000
147.1789552341,100.0000000000
147.1790197873,100.0000000000
147.1843557923,100.0000000000
147.1859278621,100.0000000000
147.2060637065,100.0000000000
147.2127465340,100.0000000000
147.2140637542,100.0000000000
147.2372421520,100.0000000000
147.2394727660,100.0000000000
147.2542041925,100.0000000000
147.2557363519,100.0000000000
147.2599828383,100.0000000000
147.2661301910,100.0000000000
147.2777894224,100.0000000000
147.2794422253,100.0000000000
147.2982028244,100.0000000000
147.3088966671,100.0000000000
147.3150679659,100.0000000000
147.3268533195,100.0000000000
147.3303573907,100.0000000000
147.3396654320,100.0000000000
147.3433647510,100.0000000000
147.3617649343,100.0000000000
147.3646529675,100.0000000000
147.3674771920,100.0000000000
147.3703775768,100.0000000000
147.3721292632,100.0000000000
147.3912778530,100.0000000000
147.3931865791,100.0000000000
147.3984555380,100.0000000000
147.4169037565,100.0000000000
147.4244726122,100.0000000000
147.4309319248,100.0000000000
147.4449659733,100.0000000000
147.4453519279,100.0000000000
147.4484968030,100.0000000000
147.4544301227,100.0000000000
147.4688888305,100.0000000000
147.4723893729,100.0000000000
147.4768536258,100.0000000000
147.4795482630,100.0000000000
147.5094496376,100.0000000000
147.5317337186,100.0000000000
147.5325617039,100.0000000000
147.5341543686,100.0000000000
147.5366485629,100.0000000000
147.5467467410,100.0000000000
147.5577781861,100.0000000000
147.5666433036,100.0000000000
147.5733170587,100.0000000000
147.5735357992,100.0000000000
147.5777921499,100.0000000000
147.5884082686,100.0000000000
147.5888668592,100.0000000000
147.5971184654,100.0000000000
147.6031068949,100.0000000000
147.6050563522,100.0000000000
147.6096900424,100.0000000000
147.6544674446,100.0000000000
147.6838690920,100.0000000000
147.6879458733,100.0000000000
147.6968039182,100.0000000000
147.7105953747,100.0000000000
147.7328158095,100.0000000000
147.7488706466,100.0000000000
147.7511067119,100.0000000000
147.7537531015,100.0000000000
147.7558526014,100.0000000000
147.7651514663,100.0000000000
147.7853452892,100.0000000000
147.7862858284,100.0000000000
147.7895563727,100.0000000000
147.8066416917,100.0000000000
147.8126655252,100.0000000000
147.8170975231,100.0000000000
147.8320122794,100.0000000000
147.8361801194,100.0000000000
147.8373333009,100.0000000000
147.9141004477,100.0000000000
147.9427839473,100.0000000000
147.9475361542,100.0000000000
147.9520735255,100.0000000000
148.0160891398,100.0000000000
148.0190003648,100.0000000000
148.0269736886,100.0000000000
148.0285947323,100.0000000000
148.0319246836,100.0000000000
148.0395902119,100.0000000000
148.0411372976,100.0000000000
148.0436617732,100.0000000000
148.0515844802,100.0000000000
148.0673020657,100.0000000000
148.0836991553,100.0000000000
148.0845976857,100.0000000000
148.0852751450,100.0000000000
148.0861527675,100.0000000000
148.1135298877,100.0000000000
148.1164046462,100.0000000000
148.1173767111,100.0000000000
148.1239262048,100.0000000000
148.1480666683,100.0000000000
148.1527783112,100.0000000000
148.1610792449,100.0000000000
148.1658261835,100.0000000000
148.2110709205,100.0000000000
148.2144583397,100.0000000000
148.2166871980,100.0000000000
148.2343066274,100.0000000000
148.2464414414,100.0000000000
148.2832447877,100.0000000000
148.2915250343,100.0000000000
148.3049387178,100.0000000000
148.3062705590,100.0000000000
148.3165067801,100.0000000000
148.3451059904,100.0000000000
148.3540157233,100.0000000000
148.3544414776,100.0000000000
148.3550624656,100.0000000000
148.3574945079,100.0000000000
148.3621390835,100.0000000000
148.3738095290,100.0000000000
148.3754354367,100.0000000000
148.3780161217,100.0000000000
148.3806720665,100.0000000000
148.4006755459,100.0000000000
148.4336333380,100.0000000000
148.4403877187,100.0000000000
148.4478838798,100.0000000000
148.4496143341,100.0000000000
148.4624776105,100.0000000000
148.4750262436,100.0000000000
148.4760197236,100.0000000000
148.4771707651,100.0000000000
148.5035330206,100.0000000000
148.5138753419,100.0000000000
148.5587910444,100.0000000000
148.5641518566,100.0000000000
148.5714497830,100.0000000000
148.5892641511,100.0000000000
148.5957509333,100.0000000000
148.6017036866,100.0000000000
148.6022001621,100.0000000000
148.6035813596,100.0000000000
148.6119795793,100.0000000000
148.6125774068,100.0000000000
148.6136186074,100.0000000000
148.6243985958,100.0000000000
148.6330295177,100.0000000000
148.6424861082,100.0000000000
148.6450742206,100.0000000000
148.6582098148,100.0000000000
148.6660562585,100.0000000000
148.6674818164,100.0000000000
148.6742205641,100.0000000000
148.6876307269,100.0000000000
148.6903896776,100.0000000000
148.7096223789,100.0000000000
148.7097637164,100.0000000000
148.7119009139,100.0000000000
148.7227444229,100.0000000000
148.7239499505,100.0000000000
148.7273224152,100.0000000000
148.7333419956,100.0000000000
148.7369313005,100.0000000000
148.7584709027,100.0000000000
148.7721003854,100.0000000000
148.7751692300,100.0000000000
148.7888532512,100.0000000000
148.7965684594,100.0000000000
148.8040666830,100.0000000000
148.8048089129,100.0000000000
148.8185775219,100.0000000000
148.8278753715,100.0000000000
148.8299090844,100.0000000000
148.8432970040,100.0000000000
148.8951000271,100.0000000000
148.9101680923,100.0000000000
148.9325744690,100.0000000000
148.9432246466,100.0000000000
148.9444956489,100.0000000000
148.9636731057,100.0000000000
148.9834285269,100.0000000000
149.0132163028,100.0000000000
149.0137328745,100.0000000000
149.0176411043,100.0000000000
149.0244458665,100.0000000000
149.0423745839,100.0000000000
149.0464573451,100.0000000000
149.0636757626,100.0000000000
149.0714065374,100.0000000000
149.0772327601,100.0000000000
149.0824515176,100.0000000000
149.0834934248,100.0000000000
149.0939819313,100.0000000000
149.1059930694,100.0000000000
149.1455449687,100.0000000000
149.1457134570,100.0000000000
149.1458296572,100.0000000000
149.1461898352,100.0000000000
149.1581362446,100.0000000000
149.1606412798,100.0000000000
149.1640535254,100.0000000000
149.1644535968,100.0000000000
149.1772990267,100.0000000000
149.1927484981,100.0000000000
149.1941925514,100.0000000000
149.2010187286,100.0000000000
149.2017679446,100.0000000000
149.2142972636,100.0000000000
149.2182186736,100.0000000000
149.2314144665,100.0000000000
149.2350861296,100.0000000000
149.2414224349,100.0000000000
149.2524758311,100.0000000000
149.2785622124,100.0000000000
149.2855783335,100.0000000000
149.3106948177,100.0000000000
149.3112702022,100.0000000000
149.3156149578,100.0000000000
149.3456462950,100.0000000000
149.3457371361,100.0000000000
149.3550482545,100.0000000000
149.3649797691,100.0000000000
149.3755894315,100.0000000000
149.4147062820,100.0000000000
149.4187822195,100.0000000000
149.4438279836,100.0000000000
149.4440563927,100.0000000000
149.4864856455,100.0000000000
149.4867484452,100.0000000000
149.4875692256,100.0000000000
149.5034398024,100.0000000000
149.5064069357,100.0000000000
149.5159304862,100.0000000000
149.5213054919,100.0000000000
149.5407628931,100.0000000000
149.5504928916,100.0000000000
149.5671773362,100.0000000000
149.5700582643,100.0000000000
149.5802102414,100.0000000000
149.6009215559,100.0000000000
149.6047134984,100.0000000000
149.6067775846,100.0000000000
149.6345422166,100.0000000000
149.6346817796,100.0000000000
149.6363912599,100.0000000000
149.6510440739,100.0000000000
149.6742456012,100.0000000000
149.6779627194,100.0000000000
149.6787832945,100.0000000000
149.6790545563,100.0000000000
149.6861148775,100.0000000000
149.6894151399,100.0000000000
149.6917352466,100.0000000000
149.7063059669,100.0000000000
149.7436919828,100.0000000000
149.7617222895,100.0000000000
149.8013462169,100.0000000000
149.8134203221,100.0000000000
149.8352334108,100.0000000000
149.8411717834,100.0000000000
149.8660171007,100.0000000000
149.8866087035,100.0000000000
149.8977941889,100.0000000000
149.8999320517,100.0000000000
149.9009272423,100.0000000000
149.9029526358,100.0000000000
149.9277845475,100.0000000000
149.9295203143,100.0000000000
149.9337891962,100.0000000000
149.9380434153,100.0000000000
149.9503382135,100.0000000000
149.9562956416,100.0000000000
149.9747252489,100.0000000000
149.9779563485,100.0000000000
149.9813953714,100.0000000000
149.9899549904,100.0000000000
150.0282541977,100.0000000000
150.0516800727,100.0000000000
150.0518928238,100.0000000000
150.0662577886,100.0000000000
150.0680076665,100.0000000000
150.0691143417,100.0000000000
150.0714682662,100.0000000000
150.0820818269,100.0000000000
150.0877554139,100.0000000000
150.1110482172,100.0000000000
150.1128875822,100.0000000000
150.1264277312,100.0000000000
150.1298245159,100.0000000000
150.1333635914,100.0000000000
150.1478932089,100.0000000000
150.1483609986,100.0000000000
150.1533976746,100.0000000000
150.1577846798,100.0000000000
150.1585918112,100.0000000000
150.1732351174,100.0000000000
150.1744752402,100.0000000000
150.2070625728,100.0000000000
150.2434774627,100.0000000000
150.2475277387,100.0000000000
150.2503970316,100.0000000000
150.2524461250,100.0000000000
150.2722132598,100.0000000000
150.2775647359,100.0000000000
150.3423804156,100.0000000000
150.3464720260,100.0000000000
150.3480585286,100.0000000000
150.3671915179,100.0000000000
150.4094567001,100.0000000000
150.4178398701,100.0000000000
150.4216036089,100.0000000000
150.4613151123,100.0000000000
150.4711737470,100.0000000000
150.4724749780,100.0000000000
150.4868111275,100.0000000000
150.4907784841,100.0000000000
150.5026194050,100.0000000000
150.5217371064,100.0000000000
150.5271595496,100.0000000000
150.5313806459,100.0000000000
150.5360699522,100.0000000000
150.5478696277,100.0000000000
150.5540145607,100.0000000000
150.5544436544,100.0000000000
150.5944123450,100.0000000000
150.5954273960,100.0000000000
150.6132013443,100.0000000000
150.6205747319,100.0000000000
150.6266167852,100.0000000000
150.6426269977,100.0000000000
150.6549919918,100.0000000000
150.6650961251,100.0000000000
150.6721531621,100.0000000000
150.6753274377,100.0000000000
150.6837817472,100.0000000000
150.6917209421,100.0000000000
150.7000554551,100.0000000000
150.7380540719,100.0000000000
150.7393543418,100.0000000000
150.7412795837,100.0000000000
150.7531405102,100.0000000000
150.7693732861,100.0000000000
150.7730062973,100.0000000000
150.7852532328,100.0000000000
150.8003940862,100.0000000000
150.8043354127,100.0000000000
150.8066687114,100.0000000000
150.8086881157,100.0000000000
150.8249385993,100.0000000000
150.8267722910,100.0000000000
150.8318208386,100.0000000000
150.8708897083,100.0000000000
150.8793911301,100.0000000000
150.8936015791,100.0000000000
150.8949474748,100.0000000000
150.9060712249,100.0000000000
150.9067494024,100.0000000000
150.9274886112,100.0000000000
150.9373085921,100.0000000000
150.9491950489,100.0000000000
150.9548618388,100.0000000000
150.9783887185,100.0000000000
150.9950601629,100.0000000000
151.0024463746,100.0000000000
151.0075064284,100.0000000000
151.0092330014,100.0000000000
151.0235960120,100.0000000000
151.0242547115,100.0000000000
151.0368125537,100.0000000000
151.0417867152,100.0000000000
151.0424450408,100.0000000000
151.0426304683,100.0000000000
151.0563096429,100.0000000000
151.0679368828,100.0000000000
151.0696091652,100.0000000000
151.0793100640,100.0000000000
151.0797957450,100.0000000000
151.1053500129,100.0000000000
151.1210754902,100.0000000000
151.1251192541,100.0000000000
151.1443544253,100.0000000000
151.1848227238,100.0000000000
151.1940458769,100.0000000000
151.2086700318,100.0000000000
151.2105508600,100.0000000000
151.2163715761,100.0000000000
151.2175798249,100.0000000000
151.2201312533,100.0000000000
151.2221807686,100.0000000000
151.2238471135,100.0000000000
151.2267107061,100.0000000000
151.2315439856,100.0000000000
151.2510558904,100.0000000000
151.2700366273,100.0000000000
151.2797032687,100.0000000000
151.2850718327,100.0000000000
151.2874167150,100.0000000000
151.2963356827,100.0000000000
151.3200601405,100.0000000000
151.3219511391,100.0000000000
151.3223113857,100.0000000000
151.3236948932,100.0000000000
151.3306483263,100.0000000000
151.3403007802,100.0000000000
151.3547637949,100.0000000000
151.3642228271,100.0000000000
151.3649116543,100.0000000000
151.3673033254,100.0000000000
151.3681000749,100.0000000000
151.3705179788,100.0000000000
151.3775714476,100.0000000000
151.3819651919,100.0000000000
151.3864702328,100.0000000000
151.3889490558,100.0000000000
151.3941398374,100.0000000000
151.4054984061,100.0000000000
151.4252773324,100.0000000000
151.4285401758,100.0000000000
151.4486102143,100.0000000000
151.4638785478,100.0000000000
151.4649593954,100.0000000000
151.4662120175,100.0000000000
151.4677053185,100.0000000000
151.4822175210,100.0000000000
151.4877522573,100.0000000000
151.4938707707,100.0000000000
151.4952061850,100.0000000000
151.4973349385,100.0000000000
151.5159851858,100.0000000000
151.5282135680,100.0000000000
151.5353025882,100.0000000000
151.5496641647,100.0000000000
151.5596196735,100.0000000000
151.5783986475,100.0000000000
151.5784112835,100.0000000000
151.5884501559,100.0000000000
151.6046781117,100.0000000000
151.6075204357,100.0000000000
151.6161319597,100.0000000000
151.6166614145,100.0000000000
151.6218078109,100.0000000000
151.6272640774,100.0000000000
151.6401913124,100.0000000000
151.6468344590,100.0000000000
151.6515909178,100.0000000000
151.6541855181,100.0000000000
151.6622415513,100.0000000000
151.6817430224,100.0000000000
151.7224908922,100.0000000000
151.7494333107,100.0000000000
151.7596745565,100.0000000000
151.7842647177,100.0000000000
151.8056265569,100.0000000000
151.8135215940,100.0000000000
151.8141388449,100.0000000000
151.8203881071,100.0000000000
151.8212802907,100.0000000000
151.8219273105,100.0000000000
151.8275506562,100.0000000000
151.8280648827,100.0000000000
151.8338944911,100.0000000000
151.8421478085,100.0000000000
151.8443499632,100.0000000000
151.8519003052,100.0000000000
151.8561675561,100.0000000000
151.8572618803,100.0000000000
151.8597862635,100.0000000000
151.8619973548,100.0000000000
151.8724298489,100.0000000000
151.8892547951,100.0000000000
151.9100731072,100.0000000000
151.9127877421,100.0000000000
151.9136066444,100.0000000000
151.9207814012,100.0000000000
151.9330008515,100.0000000000
151.9500822439,100.0000000000
151.9889310599,100.0000000000
151.9899386178,100.0000000000
152.0099683920,100.0000000000
152.0368106746,100.0000000000
152.0373603845,100.0000000000
152.0376764124,100.0000000000
152.0503831299,100.0000000000
152.0592483936,100.0000000000
152.0696498779,100.0000000000
152.0776486503,100.0000000000
152.0786324041,100.0000000000
152.0865704018,100.0000000000
152.1081930471,100.0000000000
152.1214294974,100.0000000000
152.1246144879,100.0000000000
152.1259804926,100.0000000000
152.1315025335,100.0000000000
152.1439920703,100.0000000000
152.1513619766,100.0000000000
152.1534912676,100.0000000000
152.1719464619,100.0000000000
152.2078614421,100.0000000000
152.2243057866,100.0000000000
152.2295429289,100.0000000000
152.2300276175,100.0000000000
152.2323401729,100.0000000000
152.2352473250,100.0000000000
152.2380631261,100.0000000000
152.2401928486,100.0000000000
152.2408351510,100.0000000000
152.2535534242,100.0000000000
152.2546543435,100.0000000000
152.2589877655,100.0000000000
152.2686247274,100.0000000000
152.2699325475,100.0000000000
152.2740946727,100.0000000000
152.2979735482,100.0000000000
152.2988739046,100.0000000000
152.3042712173,100.0000000000
152.3086507193,100.0000000000
152.3127426431,100.0000000000
152.3150404939,100.0000000000
152.3173685181,100.0000000000
152.3277553179,100.0000000000
152.3283688952,100.0000000000
152.3380238862,100.0000000000
152.3570235991,100.0000000000
152.3640572788,100.0000000000
152.3688113117,100.0000000000
152.3755218504,100.0000000000
152.3834991880,100.0000000000
152.3899431601,100.0000000000
152.3935103984,100.0000000000
152.3959738166,100.0000000000
152.3976466655,100.0000000000
152.4040780681,100.0000000000
152.4349202445,100.0000000000
152.4384889837,100.0000000000
152.4522516305,100.0000000000
152.4684977136,100.0000000000
152.4791816641,100.0000000000
152.4821706951,100.0000000000
152.4843994131,100.0000000000
152.4898603380,100.0000000000
152.5115543340,100.0000000000
152.5262147681,100.0000000000
152.5387272915,100.0000000000
152.5390111939,100.0000000000
152.5556495980,100.0000000000
152.5587231534,100.0000000000
152.5588492159,100.0000000000
152.5628818133,100.0000000000
152.5641830755,100.0000000000
152.5731968903,100.0000000000
152.5768753052,100.0000000000
152.5776216308,100.0000000000
152.5776320380,100.0000000000
152.6028996909,100.0000000000
152.6179059894,100.0000000000
152.6190441396,100.0000000000
152.6203385607,100.0000000000
152.6216318155,100.0000000000
152.6263720926,100.0000000000
152.6636515432,100.0000000000
152.6654402707,100.0000000000
152.6887273012,100.0000000000
152.6998292003,100.0000000000
152.7405665423,100.0000000000
152.7727588502,100.0000000000
152.7808293109,100.0000000000
152.7916428418,100.0000000000
152.7950904707,100.0000000000
152.8150295356,100.0000000000
152.8157195376,100.0000000000
152.8283568374,100.0000000000
152.8336438721,100.0000000000
152.8394430245,100.0000000000
152.8394686267,100.0000000000
152.8438361859,100.0000000000
152.8451062868,100.0000000000
152.8455211047,100.0000000000
152.8632946250,100.0000000000
152.8835796414,100.0000000000
152.9074478721,100.0000000000
152.9184139504,100.0000000000
152.9361634439,100.0000000000
152.9370410251,100.0000000000
152.9379059017,100.0000000000
152.9412394321,100.0000000000
152.9423401765,100.0000000000
152.9456882684,100.0000000000
152.9478728087,100.0000000000
152.9483871332,100.0000000000
152.9521957353,100.0000000000
153.0013014485,100.0000000000
153.0016083959,100.0000000000
153.0233238383,100.0000000000
153.0242459423,100.0000000000
153.0339577325,100.0000000000
153.0381588889,100.0000000000
153.0415290766,100.0000000000
153.0542973077,100.0000000000
153.0617689412,100.0000000000
153.0788210116,100.0000000000
153.0794602317,100.0000000000
153.0949071563,100.0000000000
153.1023875009,100.0000000000
153.1142224704,100.0000000000
153.1263929676,100.0000000000
153.1412050360,100.0000000000
153.1478760741,100.0000000000
153.1584903605,100.0000000000
153.1599184869,100.0000000000
153.1652458130,100.0000000000
153.2129848750,100.0000000000
153.2478538792,100.0000000000
153.2617971846,100.0000000000
153.2673346614,100.0000000000
153.2736962782,100.0000000000
153.2910910704,100.0000000000
153.2938682109,100.0000000000
153.2966722424,100.0000000000
153.3083812049,100.0000000000
153.3157569851,100.0000000000
153.3232918049,100.0000000000
153.3373177585,100.0000000000
153.3664247220,100.0000000000
153.3713050623,100.0000000000
153.3746448962,100.0000000000
153.3786557353,100.0000000000
153.3868940091,100.0000000000
153.3892630139,100.0000000000
153.3938991530,100.0000000000
153.4044937228,100.0000000000
153.4081989980,100.0000000000
153.4426117540,100.0000000000
153.4673172444,100.0000000000
153.4691722171,100.0000000000
153.4693068951,100.0000000000
153.4759708066,100.0000000000
153.4780169323,100.0000000000
153.4899032737,100.0000000000
153.5046641704,100.0000000000
153.5346529633,100.0000000000
153.5506961455,100.0000000000
153.5910029720,100.0000000000
153.5973360631,100.0000000000
153.6212138962,100.0000000000
153.6326443685,100.0000000000
153.6378891640,100.0000000000
153.6399916679,100.0000000000
153.6411700820,100.0000000000
153.6513024156,100.0000000000
153.6639976991,100.0000000000
153.6801845192,100.0000000000
153.6805279017,100.0000000000
153.6884291532,100.0000000000
153.6912314290,100.0000000000
153.7101793270,100.0000000000
153.7171885829,100.0000000000
153.7246756996,100.0000000000
153.7261810328,100.0000000000
153.7300954210,100.0000000000
153.7389154478,100.0000000000
153.7423236430,100.0000000000
153.7425959406,100.0000000000
153.7436420099,100.0000000000
153.7582722572,100.0000000000
153.7626529151,100.0000000000
153.8070221618,100.0000000000
153.8121774136,100.0000000000
153.8126919930,100.0000000000
153.8233755556,100.0000000000
153.8288544547,100.0000000000
153.8461332154,100.0000000000
153.8562606451,100.0000000000
153.8727082329,100.0000000000
153.8777303592,100.0000000000
153.8983968279,100.0000000000
153.9120273066,100.0000000000
153.9293547021,100.0000000000
153.9505756795,100.0000000000
153.9791929364,100.0000000000
154.0346905241,100.0000000000
154.0407099422,100.0000000000
154.0420310637,100.0000000000
154.0491510344,100.0000000000
154.0643347473,100.0000000000
154.0648212479,100.0000000000
154.0986214912,100.0000000000
154.1027315303,100.0000000000
154.1101616550,100.0000000000
154.1452037116,100.0000000000
154.1555529514,100.0000000000
154.1571396229,100.0000000000
154.1766173085,100.0000000000
154.1771963561,100.0000000000
154.1819930636,100.0000000000
154.1876043407,100.0000000000
154.1912900879,100.0000000000
154.2000516232,100.0000000000
154.2021213779,100.0000000000
154.2070395513,100.0000000000
154.2170617541,100.0000000000
154.2321862158,100.0000000000
154.2332979038,100.0000000000
154.2500454391,100.0000000000
154.2573993151,100.0000000000
154.2714710451,100.0000000000
154.2763783961,100.0000000000
154.2849682394,100.0000000000
154.2888701128,100.0000000000
154.2976886143,100.0000000000
154.3230761379,100.0000000000
154.3296743887,100.0000000000
154.3347378446,100.0000000000
154.3361026370,100.0000000000
154.3423971344,100.0000000000
154.3571160550,100.0000000000
154.3576558429,100.0000000000
154.3759722941,100.0000000000
154.3935555869,100.0000000000
154.3947139501,100.0000000000
154.3950095890,100.0000000000
154.3961410297,100.0000000000
154.4015324087,100.0000000000
154.4199991649,100.0000000000
154.4648193873,100.0000000000
154.5189220022,100.0000000000
154.5293312240,100.0000000000
154.5383766773,100.0000000000
154.5397312260,100.0000000000
154.5448693236,100.0000000000
154.5514245054,100.0000000000
154.5557096806,100.0000000000
154.5677730103,100.0000000000
154.5975363704,100.0000000000
154.5976225255,100.0000000000
154.6063552956,100.0000000000
154.6163325185,100.0000000000
154.6179509228,100.0000000000
154.6673629728,100.0000000000
154.6749623579,100.0000000000
154.6869566623,100.0000000000
154.6917755535,100.0000000000
154.6930849586,100.0000000000
154.6956139375,100.0000000000
154.7082967748,100.0000000000
154.7263643052,100.0000000000
154.7316797457,100.0000000000
154.7389008779,100.0000000000
154.7409351831,100.0000000000
154.7559701996,100.0000000000
154.7845761661,100.0000000000
154.7892410641,100.0000000000
154.7940542744,100.0000000000
154.8017592119,100.0000000000
154.8123698765,100.0000000000
154.8151423513,100.0000000000
154.8178818537,100.0000000000
154.8194555680,100.0000000000
154.8301230819,100.0000000000
154.8358873780,100.0000000000
154.8512255126,100.0000000000
154.8597340134,100.0000000000
154.8613681106,100.0000000000
154.8712722616,100.0000000000
154.8797096245,100.0000000000
154.9120714318,100.0000000000
154.9182810994,100.0000000000
154.9274011934,100.0000000000
154.9314545952,100.0000000000
154.9540776894,100.0000000000
154.9743457948,100.0000000000
154.9777218997,100.0000000000
154.9859486411,100.0000000000
155.0045194786,100.0000000000
155.0057516417,100.0000000000
155.0100292707,100.0000000000
155.0272761706,100.0000000000
155.0274583003,100.0000000000
155.0279220004,100.0000000000
155.0366898739,100.0000000000
155.0394080216,100.0000000000
155.0492668174,100.0000000000
155.0793407027,100.0000000000
155.0895203858,100.0000000000
155.0907362886,100.0000000000
155.0909273837,100.0000000000
155.1174513449,100.0000000000
155.1299507041,100.0000000000
155.1468970987,100.0000000000
155.1581967702,100.0000000000
155.1642070063,100.0000000000
155.1713477090,100.0000000000
155.1799759202,100.0000000000
155.1915717201,100.0000000000
155.2086201319,100.0000000000
155.2135472701,100.0000000000
155.2358025550,100.0000000000
155.2540733697,100.0000000000
155.2726568230,100.0000000000
155.2961613026,100.0000000000
155.3063340213,100.0000000000
155.3085589785,100.0000000000
155.3097756923,100.0000000000
155.3222699959,100.0000000000
155.3395230113,100.0000000000
155.3495880319,100.0000000000
155.3556183761,100.0000000000
155.3572480883,100.0000000000
155.3586162673,100.0000000000
155.3636363752,100.0000000000
155.4028299061,100.0000000000
155.4196386740,100.0000000000
155.4335707618,100.0000000000
155.4431119114,100.0000000000
155.4548245860,100.0000000000
155.4564342808,100.0000000000
155.4590334972,100.0000000000
155.4738569345,100.0000000000
155.4863812188,100.0000000000
155.4997005464,100.0000000000
155.5013689308,100.0000000000
155.5047048609,100.0000000000
155.5062025079,100.0000000000
155.5076908464,100.0000000000
155.5271624659,100.0000000000
155.5318367348,100.0000000000
155.5334005667,100.0000000000
155.5386056008,100.0000000000
155.5695353544,100.0000000000
155.5914690109,100.0000000000
155.5982684947,100.0000000000
155.6115773638,100.0000000000
155.6272402796,100.0000000000
155.6370605742,100.0000000000
155.6439904402,100.0000000000
155.6597601533,100.0000000000
155.6741441903,100.0000000000
155.7121639414,100.0000000000
155.7176783766,100.0000000000
155.7661448229,100.0000000000
155.7673713077,100.0000000000
155.8014820439,100.0000000000
155.8032910926,100.0000000000
155.8328690924,100.0000000000
155.8359573839,100.0000000000
155.8491575552,100.0000000000
155.8540595215,100.0000000000
155.8632179329,100.0000000000
155.8641046990,100.0000000000
155.8789976398,100.0000000000
155.8804655783,100.0000000000
155.8933760661,100.0000000000
155.9030608177,100.0000000000
155.9054007014,100.0000000000
155.9133538328,100.0000000000
155.9210917631,100.0000000000
155.9358507702,100.0000000000
155.9425758070,100.0000000000
155.9431344686,100.0000000000
155.9528581891,100.0000000000
156.0091582599,100.0000000000
156.0138729334,100.0000000000
156.0332175544,100.0000000000
156.0455183862,100.0000000000
156.0458319591,100.0000000000
156.0531583632,100.0000000000
156.0536961840,100.0000000000
156.0610870379,100.0000000000
156.0910278133,100.0000000000
156.0957606955,100.0000000000
156.0960464737,100.0000000000
156.1086186228,100.0000000000
156.1244418985,100.0000000000
156.1298602155,100.0000000000
156.1323864197,100.0000000000
156.1358121924,100.0000000000
156.1541846870,100.0000000000
156.1574699486,100.0000000000
156.1595450244,100.0000000000
156.1912836589,100.0000000000
156.2002929644,100.0000000000
156.2062059266,100.0000000000
156.2094883866,100.0000000000
156.2293803341,100.0000000000
156.2373832046,100.0000000000
156.2551877419,100.0000000000
156.2619789944,100.0000000000
156.2691207851,100.0000000000
156.2741622533,100.0000000000
156.2777060673,100.0000000000
156.2796678296,100.0000000000
156.2810311574,100.0000000000
156.2900441590,100.0000000000
156.2979941224,100.0000000000
156.2983193840,100.0000000000
156.3083924226,100.0000000000
156.3258257436,100.0000000000
156.3332281779,100.0000000000
156.3662653284,100.0000000000
156.3721171592,100.0000000000
156.3722104273,100.0000000000
156.3773674113,100.0000000000
156.3892262344,100.0000000000
156.4231062343,100.0000000000
156.4262699157,100.0000000000
156.4277415540,100.0000000000
156.4481572104,100.0000000000
156.4594550728,100.0000000000
156.4614078980,100.0000000000
156.4677370317,100.0000000000
156.4745163152,100.0000000000
156.4804528977,100.0000000000
156.4855166946,100.0000000000
156.5016261693,100.0000000000
156.5041780267,100.0000000000
156.5080899356,100.0000000000
156.5310494781,100.0000000000
156.5364615063,100.0000000000
156.5378033923,100.0000000000
156.5431222049,100.0000000000
156.5451364712,100.0000000000
156.5498807970,100.0000000000
156.5823787454,100.0000000000
156.5882285344,100.0000000000
156.5911117493,100.0000000000
156.5922440995,100.0000000000
