sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.6685,0.035,0.6935063225065274,0.10250693417095842,0.06914845168481001,0.016697932430398466
0.6686,0.035,0.6935513617564228,0.10251026273503744,0.06925811158700046,0.016970433970209427
0.6687,0.035,0.6936078055766374,0.10251443398567636,0.06936776190946634,0.01724296082164902
0.6688,0.035,0.6936756584499902,0.10251944815127653,0.06947740265100162,0.01751551297700351
0.6689,0.035,0.6937549248588043,0.10252530543937155,0.06958703381040192,0.017788090428560697
0.669,0.035,0.693845609284903,0.10253200603661507,0.0696966553864659,0.01806069316860876
0.6691,0.035,0.6939477162096132,0.10253955010877164,0.06980984717240915,0.01833332118943771
0.6692,0.035,0.6940612501137597,0.10254793780070946,0.06992460222269077,0.018605974483338866
0.6693,0.035,0.6941862154776683,0.1025571692363964,0.07003934752184242,0.0188786530426044
0.6694,0.035,0.6943226167811666,0.1025672445188984,0.07015408306864039,0.01915135685952879
0.6695,0.035,0.6944704585035667,0.10257816373037912,0.07026880886186161,0.01942408592640629
0.6696,0.035,0.6946297451236889,0.10258992693210518,0.07038352490028649,0.01969684023553354
0.6697,0.035,0.6948004811198663,0.10260253416445264,0.07049823118269853,0.019969619779207453
0.6698,0.035,0.6949826709698969,0.10261598544691203,0.07061292770788108,0.020242424549727335
0.6699,0.035,0.6951763191511076,0.10263028077810436,0.0707276144746228,0.020515254539392715
0.67,0.035,0.6953814301402998,0.1026454201357909,0.07084229148171217,0.020788109740504657
0.6701,0.035,0.6955980084137848,0.10266140347689205,0.07095695872794111,0.021060990145365922
0.6702,0.035,0.6958260584473576,0.10267823073750446,0.07107161621210334,0.02133389574627965
0.6703,0.035,0.6960655847163155,0.10269590183292374,0.0711862639329955,0.02160682653555176
0.6704,0.035,0.6963165916954573,0.10271441665766841,0.07130090188941603,0.021879782505487222
0.6705,0.035,0.6965790838590639,0.1027337750855051,0.0714155300801658,0.02215276364839456
0.6706,0.035,0.6968530656809248,0.10275397696947945,0.0715376743639837,0.02242576995658115
0.6707,0.035,0.6971385416342943,0.10277502214194453,0.07166549284870787,0.022698801422358177
0.6708,0.035,0.697435516191959,0.1027969104145998,0.07179330347496973,0.022971858038035888
0.6709,0.035,0.6977439938261668,0.10281964157852264,0.07192110624091405,0.023244939795927577
0.671,0.035,0.6980639790086847,0.10284321540421147,0.07204890114468966,0.023518046688345885
0.6711,0.035,0.6983954762107359,0.10286763164162284,0.0721766881844462,0.0237911787076063
0.6712,0.035,0.6987384899030655,0.10289289002022012,0.07230446735833751,0.024064335846025294
0.6713,0.035,0.6990930245559095,0.10291899024901778,0.07243223866451899,0.02433751809591925
0.6714,0.035,0.6994590846389706,0.10294593201662842,0.07256000210114813,0.02461072544960783
0.6715,0.035,0.6998366746214718,0.10297371499131809,0.07268775766638588,0.024883957899410468
0.6716,0.035,0.7002257989721008,0.10300233882105585,0.07281550535839464,0.02515721543764848
0.6717,0.035,0.7006264621590443,0.1030318031335724,0.07294324517533986,0.025430498056644508
0.6718,0.035,0.7010386686499769,0.10306210753641774,0.07307097711538878,0.025703805748721956
0.6719,0.035,0.7014624229120788,0.10309325161702337,0.0731987011767124,0.025977138506205765
0.672,0.035,0.7018977294119857,0.10312523494276163,0.07332641735748253,0.026250496321422304
0.6721,0.035,0.7023445926158421,0.1031580570610152,0.07345412565587424,0.026523879186698896
0.6722,0.035,0.7028030169892743,0.10319171749924289,0.07358182607006472,0.026797287094363877
