sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.745,0.035,4.400965103596568,0.2288939529771002,0.18939150478384661,0.18555810350747623
0.7455,0.035,4.451444804930666,0.23020293337594305,0.19049075118677544,0.18674692251133043
0.746,0.035,4.5022937847155635,0.23151400720545642,0.19159028181212656,0.1879361402803645
0.7465,0.035,4.553512542949261,0.23282715188344738,0.1926900960375983,0.1891257561306736
0.747,0.035,4.605101579160779,0.23414234526704505,0.19379019324180907,0.1903157693790823
0.7475,0.035,4.657061392409598,0.23545956564237353,0.1948905728042989,0.19150617934314687
0.748,0.035,4.709392481284869,0.23677879171448665,0.19599123410552538,0.19269698534115332
0.7485,0.035,4.762095343904868,0.23810000259756972,0.19709217652686503,0.19388818669211763
0.749,0.035,4.815170477916279,0.23942317780539105,0.19819339945061015,0.1950797827157866
0.7495,0.035,4.868618380493616,0.24074829724200333,0.19929490225996976,0.196271772732637
0.75,0.035,4.922439548338502,0.2420753411926824,0.20039668433906643,0.19746415606387485
0.7505,0.035,4.976634477679075,0.2434042903151021,0.20149874507293616,0.19865693203143647
0.751,0.035,5.031203664269418,0.2447351256307379,0.20260108384752867,0.19985009995798853
0.7515,0.035,5.086147603388751,0.2460678285164854,0.20370370004970248,0.20104365916692557
0.752,0.035,5.141466789841018,0.2474023806965039,0.20480659306722804,0.20223760898237358
0.7525,0.035,5.197161717954074,0.24873876423425964,0.20590976228878308,0.2034319487291858
0.753,0.035,5.253232881579237,0.2500769615247816,0.20701320710395482,0.2046266777329459
0.7535,0.035,5.3096807740905145,0.2514169552871076,0.20811692690323524,0.20582179531996617
0.754,0.035,5.3665058883841095,0.25275872855692955,0.20922092107802287,0.20701730081728748
0.7545,0.035,5.4237087168777425,0.2541022646794224,0.21032518902062036,0.20821319355267948
0.755,0.035,5.481289751510109,0.2554475473022581,0.21142973012423316,0.20940947285464065
0.7555,0.035,5.539249483740169,0.25679456036879367,0.2125345437829686,0.21060613805239653
0.756,0.035,5.597588404546717,0.2581432881114377,0.21363962939183587,0.21180318847590257
0.7565,0.035,5.656307004427637,0.25949371504517804,0.21474498634674297,0.21300062345584103
0.757,0.035,5.715405773399368,0.2608458259612775,0.21585061404449668,0.21419844232362217
0.7575,0.035,5.774885200996345,0.26219960592112757,0.21695651188280132,0.21539664441138381
0.758,0.035,5.8347457762703785,0.26355504025025595,0.21806267926025763,0.21659522905199163
