T,K,P_mkt,P_model,rel_resid
0.4045662100456621,580.0,6.341521486424894,4.130702746028974,-0.348625916529425
0.6511415525114155,160.0,142.06634720008694,139.4760423912612,-0.01823306405687725
0.6511415525114155,190.0,119.3532179418078,117.56917259910837,-0.01494760990499027
0.6511415525114155,220.0,99.07287921245356,98.47993649935597,-0.005984914517585271
0.6511415525114155,250.0,81.16526881760758,82.13822733569422,0.01198737504674627
0.6511415525114155,280.0,66.24605394912909,68.32626251272117,0.03140124489814126
0.6511415525114155,310.0,53.942934069614736,56.756820415496016,0.05216413223370251
0.6511415525114155,340.0,44.05484596035815,47.12499396040612,0.06968922335605444
0.6511415525114155,370.0,36.14196056348752,39.13824532471513,0.08290321594381375
0.6511415525114155,400.0,29.87928516499448,32.531507250203504,0.08876457621269575
0.6511415525114155,430.0,25.102805869022816,27.072976188953405,0.07848406788508863
0.6511415525114155,460.0,21.22357224956529,22.564577159212106,0.0631846935981422
0.6511415525114155,490.0,18.34692557906146,18.83966237180338,0.026856640946113692
0.6511415525114155,520.0,15.900873098713523,15.759491229639165,-0.008891453204905891
0.6511415525114155,580.0,12.58,11.094943177745565,-0.11804903197571029
0.9031963470319636,160.0,147.99866252864385,143.48998543254694,-0.0304643097380984
0.9031963470319636,190.0,126.82477033545634,123.64464556520277,-0.025074949963181638
0.9031963470319636,220.0,107.54599920229444,106.35293352281008,-0.011093538470363753
0.9031963470319636,250.0,91.31336674851224,91.427166685291,0.001246257156328272
0.9031963470319636,280.0,76.94915103628654,78.619884383756,0.021712173883264876
0.9031963470319636,310.0,65.07045558415567,67.66889210847904,0.03993266223505713
0.9031963470319636,340.0,55.32351606213605,58.32201191766124,0.054199300206397974
0.9031963470319636,370.0,47.268982317988055,50.34907159025545,0.0651608966646882
0.9031963470319636,400.0,40.8,43.54642387556797,0.06731431067568555
0.9031963470319636,430.0,35.32,37.737359385406705,0.0684416587034741
0.9031963470319636,460.0,30.74264855379907,32.77043608838971,0.06596007923787196
0.9031963470319636,490.0,27.261736251401263,28.516893401560036,0.04604098354499551
0.9031963470319636,520.0,24.17,24.86779804021695,0.028870419537316862
0.9031963470319636,580.0,19.60762099783815,19.02988733127737,-0.029464750804010353
1.229337899543379,160.0,154.57991379367326,148.24934379485532,-0.04095338031607207
1.229337899543379,190.0,134.80293609520902,130.4219409012578,-0.03249925647655764
1.229337899543379,220.0,119.04,114.846933885098,-0.035224009701797794
1.229337899543379,250.0,102.32252947052493,101.28624778622515,-0.010127600340434233
1.229337899543379,280.0,89.02713379283874,89.49479948376172,0.005253069159917214
1.229337899543379,310.0,77.54485098531211,79.24124543808587,0.02187630037608914
1.229337899543379,340.0,68.07485077387935,70.31674931552124,0.03293284548046509
1.229337899543379,370.0,59.99880224559013,62.537466112666976,0.04231190910587618
1.229337899543379,400.0,53.026997604646034,55.743906761599085,0.051236337708756206
1.229337899543379,430.0,47.2676690053431,49.79889395059893,0.05355087311307231
1.229337899543379,460.0,42.18812055107651,44.585010631531,0.05681433657497523
1.229337899543379,490.0,37.87177067041956,40.00199885645778,0.05624844437765033
1.229337899543379,520.0,34.224637829468016,35.964326145259484,0.0508314602030227
1.229337899543379,580.0,28.49710194255704,29.24371216281754,0.02619951396340153
2.1498858447488582,160.0,171.18492431224922,158.81795302317448,-0.07224334349978631
2.1498858447488582,190.0,154.95255228226256,144.777267467393,-0.06566710044462001
2.1498858447488582,220.0,140.3389850253708,132.3995499935583,-0.05657326815052261
2.1498858447488582,250.0,127.12745467851876,121.44756971857156,-0.04467866500049541
2.1498858447488582,280.0,115.68443323649733,111.7195017710655,-0.034273681899155764
2.1498858447488582,310.0,105.7289731545764,103.04525381056777,-0.02538300774079219
2.1498858447488582,340.0,96.55889861497909,95.28182729049261,-0.013225827373805194
2.1498858447488582,370.0,88.38862287496947,88.30887829473761,-0.0009022041258032004
2.1498858447488582,400.0,81.3175773142266,82.02484367745969,0.008697582817796905
2.1498858447488582,430.0,75.377471372022,76.34369140398992,0.01281841927542498
2.1498858447488582,460.0,69.61855299662159,71.19224334255368,0.02260446789246625
2.1498858447488582,490.0,64.88465547332864,66.5079868213468,0.025018724938524993
2.1498858447488582,520.0,60.30549184211644,62.23729001560705,0.03203353649031139
2.1498858447488582,580.0,52.90423349397402,54.75798068194678,0.03503967576023785
