sigma,lambda,sse_rel,rmse_rel,mae_rel,bias_rel
0.6642,0.035,0.7237512314524607,0.09282287481391518,0.05672688464011642,-0.0008045516485428973
0.6643,0.035,0.7232658151119851,0.09279174167328538,0.05679266634265051,-0.0005816187438887237
0.6644,0.035,0.7227916970789722,0.09276132308491485,0.056859866551862905,-0.0003586650620313435
0.6645,0.035,0.7223288818698667,0.09273162004189105,0.05692705740524457,-0.0001356906093702441
0.6646,0.035,0.7218773740006365,0.09270263352198975,0.05699423890249695,8.730460769637249e-05
0.6647,0.035,0.7214371779867381,0.09267436448757259,0.057061411043323025,0.00031032058277103943
0.6648,0.035,0.7210082983431516,0.09264681388549073,0.05712857382742794,0.0005333573094585205
0.6649,0.035,0.7205907395843597,0.09261998264698657,0.05719572725451776,0.000756414781363475
0.665,0.035,0.7201845062243573,0.0925938716875987,0.05726287132430056,0.00097949299209146
0.6651,0.035,0.7197896027766577,0.09256848190706846,0.0573300060364864,0.0012025919352504032
0.6652,0.035,0.7194060337542753,0.09254381418924634,0.057397143436158975,0.00142571160444788
0.6653,0.035,0.7190338036697239,0.09251986940200133,0.05746496580331964,0.001648851993293726
0.6654,0.035,0.7186729170350341,0.09249664839713267,0.05753277892493497,0.0018720130953975849
0.6655,0.035,0.7183233783617546,0.09247415201028279,0.05760058280068588,0.0020951949043712913
0.6656,0.035,0.7179851921609165,0.09245238106084902,0.057668377430254415,0.00231839741382715
0.6657,0.035,0.7176583629430793,0.09243133635190266,0.057736162813324776,0.002541620617378857
0.6658,0.035,0.7173428952182966,0.09241101867010441,0.05780393894958222,0.0027648645086405838
0.6659,0.035,0.717038793496125,0.09239142878562441,0.05787170583871434,0.002988129081228877
0.666,0.035,0.716746062285642,0.09237256745206456,0.057939463480410035,0.0032114143287592634
0.6661,0.035,0.7164647060954186,0.09235443540637978,0.058007211874359546,0.0034347202448499962
0.6662,0.035,0.7161947294335276,0.09233703336880343,0.05807495102025535,0.0036580468231200637
0.6663,0.035,0.7159361368075413,0.09232036204277377,0.05814268091779088,0.003881394057189044
0.6664,0.035,0.7156889327245676,0.09230442211486478,0.058210401566662524,0.004104761940678328
0.6665,0.035,0.7154531216911716,0.0922892142547115,0.0582781129665665,0.004328150467209773
0.6666,0.035,0.7152287082134465,0.09227473911494687,0.058345815117201806,0.004551559630406298
0.6667,0.035,0.7150156967969931,0.09226099733113463,0.0584135080182692,0.0047749894238922706
0.6668,0.035,0.7148140919468982,0.09224798952170397,0.058481191669470384,0.00499843984129293
0.6669,0.035,0.7146238981677577,0.09223571628788911,0.058548866070509145,0.005221910876234674
0.667,0.035,0.7144451199636652,0.09222417821366852,0.058616531221090694,0.005445402522344405
0.6671,0.035,0.7142777618382183,0.09221337586570735,0.05868418712092201,0.005668914773251
0.6672,0.035,0.7141218282945127,0.09220330979330099,0.05875183376971195,0.00589244762258375
0.6673,0.035,0.7139773238351446,0.09219398052832127,0.058821336890589514,0.006116001063973565
0.6674,0.035,0.7138442529622046,0.09218538858516394,0.058900273731094084,0.006339575091051848
0.6675,0.035,0.7137226201772978,0.09217753446070005,0.05898080705909325,0.0065631696974509076
0.6676,0.035,0.7136124299815061,0.09217041863422562,0.059061332754381475,0.006786784876805207
0.6677,0.035,0.7135136868754165,0.09216404156741756,0.05914185081613335,0.007010420622749619
0.6678,0.035,0.7134263953591273,0.09215840370429028,0.05922236124352423,0.007234076928919286
0.6679,0.035,0.713350559932213,0.09215350547115168,0.05930286403573182,0.007457753788952115
0.668,0.035,0.7132861850937559,0.09214934727656564,0.05938335919193513,0.00768145119648573
