maturity,rel_err_inf,rel_err_mean,rel_rmse,bias,n_points,rel_err_inf_pct,rel_err_mean_pct,rel_rmse_pct
0.3279680365296804,0.22555792994010893,0.09741256829944035,0.1133151651818564,-1.4113221293424643,11,22.555792994010893,9.741256829944035,11.33151651818564
0.4045662100456621,0.10822173660838791,0.05873056602673106,0.06754748380811082,-1.0726842291656034,11,10.822173660838791,5.873056602673106,6.7547483808110815
0.6511415525114155,0.03798869986721812,0.02037710541724274,0.024063517260265302,-0.25718874308902007,11,3.7988699867218116,2.037710541724274,2.4063517260265304
0.9031963470319636,0.0299366652119029,0.013591531883386717,0.015431935648865356,0.44999850500629957,11,2.9936665211902898,1.3591531883386716,1.5431935648865356
1.229337899543379,0.03469001387915096,0.019307333073202804,0.021571317039853054,0.8629389844010459,11,3.469001387915096,1.9307333073202804,2.1571317039853053
2.1498858447488582,0.09038671200583134,0.07170226877177584,0.07363871028158361,-5.74126905673542,11,9.038671200583135,7.1702268771775834,7.3638710281583615
