price,rate,strike,maturity,rate_eff,heston_price,abs_resid,rel_resid,abs_err,rel_err
63.7304660729827,0.03962994435175324,250.0,0.3279680365296804,0.05986908369741388,65.7870031601569,-2.056537087174199,-0.03226929306964583,2.056537087174199,0.03226929306964583
68.66119197747112,0.03916325735585792,250.0,0.4045662100456621,0.05940239670151856,69.73100556376046,-1.0698135862893423,-0.015581051762695381,1.0698135862893423,0.015581051762695381
81.16526881760758,0.037847275823163135,250.0,0.6511415525114155,0.05808641516882378,80.6249385695163,0.5403302480912799,0.00665716082707119,0.5403302480912799,0.00665716082707119
91.31336674851224,0.03676416520868723,250.0,0.9031963470319636,0.05700330455434788,90.26742095776982,1.0459457907424223,0.011454465298854659,1.0459457907424223,0.011454465298854659
102.32252947052493,0.03569556394964391,250.0,1.229337899543379,0.05593470329530456,101.71293264281083,0.6095968277140997,0.005957601232773477,0.6095968277140997,0.005957601232773477
127.12745467851876,0.034177228147922345,250.0,2.1498858447488582,0.05441636749358299,132.06791506789438,-4.940460389375616,-0.038862261514392024,4.940460389375616,0.038862261514392024
47.06971297476586,0.03962994435175324,280.0,0.3279680365296804,0.05986908369741388,49.497311878707855,-2.4275989039419983,-0.051574542322861364,2.4275989039419983,0.051574542322861364
52.37269260726517,0.03916325735585792,280.0,0.4045662100456621,0.05940239670151856,53.86810127297103,-1.4954086657058596,-0.028553213349554147,1.4954086657058596,0.028553213349554147
66.24605394912909,0.037847275823163135,280.0,0.6511415525114155,0.05808641516882378,65.5980954204018,0.6479585287272869,0.009781088685295274,0.6479585287272869,0.009781088685295274
76.94915103628654,0.03676416520868723,280.0,0.9031963470319636,0.05700330455434788,75.72847923592457,1.2206718003619699,0.01586335630637879,1.2206718003619699,0.01586335630637879
89.02713379283874,0.03569556394964391,280.0,1.229337899543379,0.05593470329530456,87.59955961854969,1.4275741742890489,0.016035270523377016,1.4275741742890489,0.016035270523377016
115.68443323649733,0.034177228147922345,280.0,2.1498858447488582,0.05441636749358299,121.13815164903943,-5.453718412542102,-0.04714306203491436,5.453718412542102,0.04714306203491436
34.292511412413795,0.03962994435175324,310.0,0.3279680365296804,0.05986908369741388,37.103019880895054,-2.8105084684812596,-0.08195691574411383,2.8105084684812596,0.08195691574411383
39.77509806314038,0.03916325735585792,310.0,0.4045662100456621,0.05940239670151856,41.61363922522376,-1.8385411620833736,-0.04622342248320316,1.8385411620833736,0.04622342248320316
53.942934069614736,0.037847275823163135,310.0,0.6511415525114155,0.05808641516882378,53.62345055439951,0.3194835152152251,0.005922620278736108,0.3194835152152251,0.005922620278736108
65.07045558415567,0.03676416520868723,310.0,0.9031963470319636,0.05700330455434788,63.90732549221826,1.1631300919374041,0.01787493389274226,1.1631300919374041,0.01787493389274226
77.54485098531211,0.03569556394964391,310.0,1.229337899543379,0.05593470329530456,75.91756099187856,1.6272899934335499,0.0209851456641754,1.6272899934335499,0.0209851456641754
105.7289731545764,0.034177228147922345,310.0,2.1498858447488582,0.05441636749358299,111.5095999955429,-5.780626840966505,-0.05467400910548137,5.780626840966505,0.05467400910548137
25.02090382489726,0.03962994435175324,340.0,0.3279680365296804,0.05986908369741388,27.83406892262471,-2.813165097727449,-0.11243259305957547,2.813165097727449,0.11243259305957547
30.173417047092144,0.03916325735585792,340.0,0.4045662100456621,0.05940239670151856,32.26052030053903,-2.087103253446884,-0.06917026501140086,2.087103253446884,0.06917026501140086
44.05484596035815,0.037847275823163135,340.0,0.6511415525114155,0.05808641516882378,44.12890680535076,-0.07406084499260857,-0.001681105526035676,0.07406084499260857,0.001681105526035676
55.32351606213605,0.03676416520868723,340.0,0.9031963470319636,0.05700330455434788,54.321409331276314,1.0021067308597367,0.01811357632682331,1.0021067308597367,0.01811357632682331
68.07485077387935,0.03569556394964391,340.0,1.229337899543379,0.05593470329530456,66.26053625818852,1.8143145156908247,0.026651758983906374,1.8143145156908247,0.026651758983906374
96.55889861497909,0.034177228147922345,340.0,2.1498858447488582,0.05441636749358299,102.86704563819146,-6.308147023212371,-0.06532952543675549,6.308147023212371,0.06532952543675549
18.373433573979607,0.03962994435175324,370.0,0.3279680365296804,0.05986908369741388,20.95402395352815,-2.5805903795485428,-0.14045226599361188,2.5805903795485428,0.14045226599361188
23.10436744701239,0.03916325735585792,370.0,0.4045662100456621,0.05940239670151856,25.1514818941991,-2.0471144471867113,-0.08860292115252964,2.0471144471867113,0.08860292115252964
36.14196056348752,0.037847275823163135,370.0,0.6511415525114155,0.05808641516882378,36.60167813157692,-0.45971756808939546,-0.012719773939265096,0.45971756808939546,0.012719773939265096
47.268982317988055,0.03676416520868723,370.0,0.9031963470319636,0.05700330455434788,46.54212534897998,0.7268569690080753,0.015377038670271357,0.7268569690080753,0.015377038670271357
59.99880224559013,0.03569556394964391,370.0,1.229337899543379,0.05593470329530456,58.26552005182354,1.733282193766584,0.028888613253841733,1.733282193766584,0.028888613253841733
88.38862287496947,0.034177228147922345,370.0,2.1498858447488582,0.05441636749358299,95.03177701470932,-6.643154139739849,-0.0751584754198168,6.643154139739849,0.0751584754198168
13.811738367681002,0.03962994435175324,400.0,0.3279680365296804,0.05986908369741388,15.856303782635194,-2.0445654149541923,-0.14803099801965594,2.0445654149541923,0.14803099801965594
17.963229222880358,0.03916325735585792,400.0,0.4045662100456621,0.05940239670151856,19.74677393849811,-1.7835447156177509,-0.09928864646151657,1.7835447156177509,0.09928864646151657
